bataille,,,,,,lsf-1 
bateau,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bateau/,,lsf-1 outil transport
bateau à voile,,,,,,lsf-1 outil transport
battre,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/battre-2/,,lsf-1 verbe verbe-dir
beau - belle,,,,,,lsf-1 adjectif
beau-père,,,,,,lsf-1 famille
beaucoup,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/beaucoup/,,lsf-1 adverbe
beaux-parents,,,,,,lsf-1 famille
beige,,,,,,lsf-1 couleur
Belgique,,,,,,lsf-1 lieu pays
belle-mère,,,,,,lsf-1 famille
Berne,,,,,,lsf-2 canton lieu
beurre,,,,,,lsf-1 nourriture
bientôt,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bientot/,,lsf-1 adverbe
bienvenue,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bienvenue/,,lsf-2 formule
bijou,,,,,,lsf-1 
billet,,,,,,lsf-2 
bio,,,,,,lsf-2 adjectif
biscuit,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/biscuit/,,lsf-1 nourriture
bissextile,,,,,,lsf-2 calendrier
bizarre,,,,,,lsf-1 adjectif
bière,,,,,,lsf-1 nourriture
blanc,,,,,,lsf-1 couleur
blesser,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/blesse-blesser/,,lsf-2 verbe verbe-loc
bleu,,,,,,lsf-1 couleur
blé,,,,,,lsf-2 
boire (animaux),,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/boire-2/,,lsf-1 verbe
boire (humains),,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/boire-1/,,lsf-1 verbe
bois,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bois/,,lsf-1 bâtiment
bon,,,,,,lsf-1 adjectif
bon appétit!,,,,,,lsf-1 formule
bonhomme de neige,,,,,,lsf-2 
bonjour,,,,,,lsf-1 
bonsoir,,,,,,lsf-1 
bordeau,,,,,,lsf-1 couleur
boucher - bouchère,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/boucher-bouchere/,,lsf-2 profession
boucherie,,,,,,lsf-2 
bouchon (embouteillage),,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/embouteillage/,,lsf-1 transport
bouddhiste,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bouddhiste/,,lsf-2 religion
bougie,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bougie/,,lsf-1 outil
boulanger,,,,,,lsf-2 
boulanger - boulangère,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/boulanger-boulangere/,,lsf-2 profession
boule,,,,,,lsf-1 
bourré,,,,,,lsf-1 adjectif
boxe,,,,,,lsf-2 sport
branche,,,,,,lsf-1 nature
brique,,,,,,lsf-1 bâtiment
brouillard,,,,,,lsf-1 nature
bruit,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bruit/,,lsf-1 
brun,,,,,,lsf-1 couleur
brûler,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bruler/,,lsf-2 verbe
buffet,"Repas, self-service.",,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/buffet-2/,,lsf-2 nourriture
bureau,"Lieu de travail. Aussi, meuble ou l'on travaille.",,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bureau-1/,,lsf-2 lieu outil
bus,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/autobus-trolleybus-bus/,,lsf-1 outil transport
Bâle,,,,,,lsf-2 canton lieu
bébé,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bebe/,,lsf-1 famille
bélier,,[sound:bélier.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/belier/,,lsf-2 animal
bénévole,,,,,,lsf-1 adjectif
bête,,,,,,lsf-1 adjectif
bûche de Noël,,,,,,lsf-2 nourriture
caca,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/caca/,,lsf-2 
cadeau,,,,,,lsf-1 
café,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/cafe/,,lsf-1 nourriture
calamar,,,,,,lsf-2 animal
calendrier,,,,,,lsf-1 
calme,,,,,,lsf-1 adjectif
campagne,,,,,,lsf-1 lieu
Canada,,,,,,lsf-1 lieu pays
canard,,,,,,lsf-1 animal
cancer,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/cancer/,,lsf-2 médecine
capable,,,,,,lsf-1 adjectif
caractère,Trait propre à une personne.,[sound:caractère.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/caractere/,,lsf-2 
Carnaval,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/carnaval/,,lsf-1 activité
carotte,,,,,,lsf-1 nature nourriture
carte d'identité,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/carte-didentite/,,lsf-2 outil
carte de crédit,,,,,,lsf-2 
casser,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/casser/,,lsf-1 verbe
catholique,,,,,,lsf-2 religion
cathédrale,,,,,,lsf-1 bâtiment
ce - cet - cette - ces,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/ce-cet-cette-ces/,,lsf-1 pronom
ce matin,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/ce-matin/,,lsf-1 calendrier
ce soir,,,,,,lsf-1 
centrale nucléaire,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/centrale-nucleaire/,,lsf-2 bâtiment
