belle-mère,,[sound:belle-mère.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/belle-mere/,,lsf-1 famille
belle-sœur,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/belle-soeur/,,lsf-1 
Berne,,,,,,[manquant] lsf-2 canton lieu
beurre,,[sound:beurre.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/beurre/,,lsf-1 nourriture
bibliothèque,,[sound:bibliothèque.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bibliotheque/,,lsf-2 
bien sûr,,[sound:bien sûr.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bien-sur/,,lsf-2 
bientôt,,[sound:bientôt.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bientot/,,lsf-1 adverbe
bienvenue,,[sound:bienvenue.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bienvenue/,,lsf-2 formule
bijou,,[sound:bijou.mp4],,,,lsf-1 
billet,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/billet-1/,,lsf-2 
bio,,[sound:bio.mp4],,,,lsf-2 adjectif
biscuit,,[sound:biscuit.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/biscuit/,,lsf-2 nourriture
bissextile,,,,,,[manquant] lsf-2 calendrier
bizarre,,[sound:bizarre.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bizarre/,,lsf-1 adjectif
bière,,[sound:bière.mp4],,,,lsf-1 nourriture
blanc,,[sound:blanc.mp4],,,,lsf-1 couleur
blesser,,[sound:blesser.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/blesse-blesser/,,lsf-2 verbe verbe-loc
bleu,,[sound:bleu.mp4],,,,lsf-1 couleur
bloqué-e,,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/bloque-bloquee/,,lsf-2 adjectif
blé,,[sound:blé.mp4],,https://signsuisse.sgb-fss.ch/fr/lexikon/g/ble/,,lsf-2 nature nourriture
boire (animaux),,,,https://signsuisse.sgb-fss.ch/fr/lexikon/g/boire-2/,,lsf-1 verbe
